2017 12 14,JSC Olainfarm (ISIN LV0000100501),47,"414,54 €","0,21 €","457,51 €"
2017 12 14,Tallink Grupp (ISIN EE3100004466),491,"545,01 €","2,00 €","532,66 €"
2017 12 14,Tallink Grupp (ISIN EE3100004466),2000,"2.220,00 €","4,91 €","2.179,11 €"
2017 12 14,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",432,"369,79 €","2,00 €","400,57 €"
2017 12 14,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",2000,"1.712,00 €","3,20 €","1.845,27 €"
2017 12 14,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",68,"58,21 €","0,15 €","62,74 €"
2017 12 14,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",1000,"856,00 €","2,14 €","922,97 €"
2017 12 14,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",1932,"1.653,79 €","4,13 €","1.766,07 €"
2017 12 14,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",1000,"856,00 €","2,14 €","882,20 €"
2017 12 14,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",1000,"856,00 €","2,14 €","882,20 €"
2017 12 14,JSC Grindeks (ISIN LV0000100659),100,"724,00 €","2,00 €","722,80 €"
2017 12 14,JSC Grindeks (ISIN LV0000100659),300,"2.172,00 €","5,24 €","2.168,41 €"
2017 12 14,"AB ,,Pieno žvaigždės"" PVA (ISIN LT0000111676)",590,"772,90 €","2,00 €","454,16 €"
2017 12 15,JSC Olainfarm (ISIN LV0000100501),100,"896,00 €","2,24 €","973,43 €"
2017 12 15,JSC Olainfarm (ISIN LV0000100501),177,"1.585,92 €","3,96 €","1.715,52 €"
2017 12 15,"AB ,,Vilkyškių pieninė"" PVA (ISIN LT0000127508)",1235,"4.618,90 €","11,55 €","4.729,49 €"
2017 12 15,JSC Grindeks (ISIN LV0000100659),105,"740,25 €","1,85 €","736,50 €"
2017 12 15,JSC Grindeks (ISIN LV0000100659),100,"719,00 €","2,00 €","722,80 €"
2017 12 15,JSC Grindeks (ISIN LV0000100659),500,"3.530,00 €","8,83 €","3.509,09 €"
2017 12 15,Tallink Grupp (ISIN EE3100004466),509,"564,99 €","1,42 €","566,41 €"
2017 12 18,JSC SAF Tehnika (ISIN LV0000101129),60,"407,40 €","2,00 €","461,74 €"
2017 12 18,JSC Grindeks (ISIN LV0000100659),80,"552,00 €","1,38 €","549,37 €"
2017 12 18,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",200,"109,80 €","0,00 €","107,69 €"
2017 12 18,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",200,"109,80 €","0,00 €","107,51 €"
2017 12 18,JSC Olainfarm (ISIN LV0000100501),341,"3.007,62 €","7,52 €","3.099,61 €"
2017 12 18,JSC Olainfarm (ISIN LV0000100501),60,"529,20 €","1,32 €","496,24 €"
2017 12 18,JSC Olainfarm (ISIN LV0000100501),346,"3.006,74 €","7,52 €","2.927,51 €"
2017 12 18,JSC Olainfarm (ISIN LV0000100501),54,"469,26 €","1,17 €","477,52 €"
2017 12 18,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",71,"60,78 €","2,00 €","62,64 €"
2017 12 18,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",2467,"2.109,29 €","5,27 €","2.176,38 €"
2017 12 18,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",1000,"855,00 €","2,14 €","881,70 €"
2017 12 18,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",533,"455,72 €","1,14 €","469,44 €"
2017 12 18,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",929,"795,22 €","0,14 €","816,67 €"
2017 12 18,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",1071,"916,78 €","2,29 €","939,48 €"
2017 12 18,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",497,"425,43 €","1,07 €","435,97 €"
2017 12 18,JSC Grindeks (ISIN LV0000100659),100,"690,00 €","2,00 €","703,76 €"
2017 12 18,JSC Grindeks (ISIN LV0000100659),120,"828,00 €","1,80 €","844,51 €"
2017 12 18,JSC Grindeks (ISIN LV0000100659),100,"690,00 €","1,72 €","691,83 €"
2017 12 18,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",100,"54,90 €","2,00 €","53,84 €"
2017 12 19,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",50,"27,45 €","0,00 €","26,74 €"
2017 12 19,JSC Olainfarm (ISIN LV0000100501),348,"3.062,40 €","5,70 €","3.081,48 €"
2017 12 19,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",4500,"2.470,50 €","6,18 €","2.434,28 €"
2017 12 19,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",79,"43,45 €","2,00 €","43,09 €"
2017 12 19,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",3000,"1.650,00 €","2,23 €","1.632,09 €"
2017 12 19,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",1000,"550,00 €","1,38 €","543,36 €"
2017 12 19,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",921,"506,55 €","1,27 €","500,43 €"
2017 12 19,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",1000,"550,00 €","2,00 €","543,36 €"
2017 12 19,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",3479,"1.913,45 €","4,16 €","1.886,94 €"
2017 12 19,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",1000,"550,00 €","1,37 €","542,35 €"
2017 12 19,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",433,"238,15 €","0,60 €","234,84 €"
2017 12 19,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",521,"286,55 €","0,72 €","282,56 €"
2017 12 19,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",567,"311,85 €","0,78 €","307,52 €"
2017 12 19,JSC Olainfarm (ISIN LV0000100501),2,"17,60 €","2,00 €","17,65 €"
2017 12 19,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",950,"521,55 €","0,06 €","508,11 €"
2017 12 20,JSC SAF Tehnika (ISIN LV0000101129),429,"2.809,95 €","7,02 €","3.293,77 €"
2017 12 20,JSC SAF Tehnika (ISIN LV0000101129),100,"659,00 €","2,00 €","767,52 €"
2017 12 20,JSC Valmieras stikla skiedra (ISIN LV0000100485),12,"44,40 €","2,00 €","47,28 €"
2017 12 20,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",1000,"549,00 €","2,00 €","542,35 €"
2017 12 20,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",8564,"4.701,64 €","11,13 €","4.645,65 €"
2017 12 20,JSC Olainfarm (ISIN LV0000100501),140,"1.234,80 €","3,09 €","1.263,15 €"
2017 12 20,JSC Olainfarm (ISIN LV0000100501),50,"441,00 €","1,10 €","451,13 €"
2017 12 20,JSC Olainfarm (ISIN LV0000100501),12,"105,84 €","0,26 €","108,27 €"
2017 12 20,JSC Olainfarm (ISIN LV0000100501),70,"616,00 €","2,00 €","631,58 €"
2017 12 20,JSC Olainfarm (ISIN LV0000100501),142,"1.249,60 €","2,66 €","1.278,36 €"
2017 12 20,JSC Olainfarm (ISIN LV0000100501),57,"502,74 €","1,26 €","513,14 €"
2017 12 20,JSC Olainfarm (ISIN LV0000100501),3,"26,40 €","0,07 €","27,01 €"
2017 12 20,JSC Olainfarm (ISIN LV0000100501),50,"439,50 €","2,00 €","450,13 €"
2017 12 20,JSC Olainfarm (ISIN LV0000100501),50,"439,50 €","0,20 €","450,63 €"
2017 12 20,JSC Olainfarm (ISIN LV0000100501),100,"879,00 €","2,20 €","901,47 €"
2017 12 20,JSC Olainfarm (ISIN LV0000100501),100,"878,00 €","2,20 €","902,25 €"
2017 12 20,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",500,"705,00 €","2,00 €","721,80 €"
2017 12 20,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",200,"282,00 €","0,47 €","288,71 €"
2017 12 21,JSC SAF Tehnika (ISIN LV0000101129),92,"598,00 €","1,25 €","646,79 €"
2017 12 21,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",150,"211,50 €","0,53 €","210,05 €"
2017 12 21,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",500,"705,00 €","1,76 €","704,45 €"
2017 12 21,JSC SAF Tehnika (ISIN LV0000101129),92,"598,00 €","0,00 €","645,61 €"
2017 12 21,JSC SAF Tehnika (ISIN LV0000101129),16,"104,00 €","2,00 €","119,56 €"
2017 12 22,JSC Olainfarm (ISIN LV0000100501),20,"167,80 €","0,42 €","170,83 €"
2017 12 22,JSC Olainfarm (ISIN LV0000100501),100,"839,00 €","2,10 €","863,72 €"
2017 12 22,JSC Olainfarm (ISIN LV0000100501),380,"3.192,00 €","7,98 €","3.402,65 €"
2017 12 26,SPDR S&P 500 ETF Trust (ISIN US78462F1030),15,"3.387,37 €","8,47 €","3.222,49 €"
2017 12 27,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",500,"705,00 €","1,76 €","711,19 €"
2017 12 27,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",500,"705,00 €","1,76 €","721,10 €"
2017 12 27,JSC Rigas kugu buvetava (ISIN LV0000100378),4000,"960,00 €","2,40 €","1.259,90 €"
2017 12 28,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",138,"195,96 €","0,49 €","198,80 €"
2017 12 29,JSC Valmieras stikla skiedra (ISIN LV0000100485),134,"495,80 €","0,00 €","527,94 €"
2017 12 29,JSC Valmieras stikla skiedra (ISIN LV0000100485),166,"614,20 €","0,89 €","653,17 €"
