2018-02-13,JSC Latvijas Gaze (ISIN LV0000100899),8,"82,40 €","0,00 €","81,78 €"
2018-02-13,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",136,"80,92 €","0,20 €","79,37 €"
2018-02-13,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",1364,"811,58 €","2,03 €","793,10 €"
2018-02-13,JSC Latvijas Gaze (ISIN LV0000100899),100,"1.020,00 €","2,55 €","1.022,27 €"
2018-02-14,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",800,"476,00 €","0,00 €","473,18 €"
2018-02-14,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",30,"17,85 €","2,00 €","17,74 €"
2018-02-15,JSC Valmieras stikla skiedra (ISIN LV0000100485),89,"316,84 €","2,00 €","331,73 €"
2018-02-15,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",970,"577,15 €","0,68 €","573,63 €"
2018-02-15,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",2000,"1.180,00 €","2,95 €","1.167,22 €"
2018-02-15,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",100,"59,00 €","0,15 €","58,15 €"
2018-02-15,Tallink Grupp (ISIN EE3100004466),1010,"1.186,75 €","2,97 €","1.224,15 €"
2018-02-15,Tallink Grupp (ISIN EE3100004466),5000,"5.850,00 €","14,62 €","6.215,61 €"
2018-02-15,Tallink Grupp (ISIN EE3100004466),600,"702,00 €","1,76 €","746,15 €"
2018-02-15,Tallink Grupp (ISIN EE3100004466),990,"1.158,30 €","2,89 €","1.206,21 €"
2018-02-15,Tallink Grupp (ISIN EE3100004466),1510,"1.766,70 €","4,42 €","1.887,11 €"
2018-02-16,JSC Latvijas Gaze (ISIN LV0000100899),42,"436,80 €","1,09 €","429,45 €"
2018-02-16,JSC Latvijas Gaze (ISIN LV0000100899),90,"936,00 €","2,34 €","913,28 €"
2018-02-16,JSC Latvijas Gaze (ISIN LV0000100899),10,"102,00 €","0,26 €","101,25 €"
2018-02-16,"AB ,,LITGRID"" PVA (ISIN LT0000128415)",90,"63,45 €","2,00 €","63,61 €"
2018-02-16,Tallink Grupp (ISIN EE3100004466),700,"822,50 €","2,06 €","849,12 €"
2018-02-16,Tallink Grupp (ISIN EE3100004466),1000,"1.175,00 €","2,93 €","1.208,21 €"
2018-02-16,JSC Latvijas Gaze (ISIN LV0000100899),70,"721,00 €","0,32 €","704,51 €"
2018-02-19,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",500,"297,50 €","2,00 €","290,73 €"
2018-02-20,JSC Valmieras stikla skiedra (ISIN LV0000100485),151,"537,56 €","0,14 €","560,70 €"
2018-02-21,JSC Valmieras stikla skiedra (ISIN LV0000100485),295,"1.056,10 €","2,64 €","1.097,35 €"
2018-02-21,JSC Valmieras stikla skiedra (ISIN LV0000100485),280,"1.008,00 €","2,52 €","1.022,69 €"
2018-02-21,JSC Valmieras stikla skiedra (ISIN LV0000100485),123,"445,26 €","2,00 €","448,54 €"
2018-02-21,JSC Grindeks (ISIN LV0000100659),5,"36,70 €","0,00 €","37,09 €"
2018-02-21,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",41,"68,06 €","0,00 €","73,83 €"
2018-02-21,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",500,"297,50 €","0,00 €","287,83 €"
2018-02-21,JSC Grindeks (ISIN LV0000100659),23,"168,82 €","2,00 €","165,82 €"
2018-02-21,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",20,"33,40 €","2,00 €","36,21 €"
